chromosome,start,end,peaks,peak_count,producer
chr20,36821604,36822643,"HO15686_PS,HO16628_PG,HO22825_XX",3,"PG+PS, PG+XX"
chr20,36827567,36828527,"HO15687_PS,HO16629_PG,HO22827_XX",3,"PG+PS, PG+XX"
chr20,36864678,36865086,"HO15694_PS,HO16632_PG,HO22830_XX",3,"PG+PS, PG+XX"
chr20,37191989,37192681,"HO15700_PS,HO16637_PG,HO22835_XX",3,"PG+PS, PG+XX"
chr20,37335913,37337027,"HO15704_PS,HO16639_PG,HO22841_XX",3,"PG+PS, PG+XX"
chr20,37520176,37521679,"HO16642_PG,HO22849_XX",2,PG+XX
chr20,37597787,37599315,"HO16644_PG,HO22854_XX",2,PG+XX
chr20,37844827,37845959,"HO15710_PS,HO16646_PG,HO22858_XX",3,"PG+PS, PG+XX"
chr20,37901111,37902430,"HO16647_PG,HO22859_XX",2,PG+XX
chr20,38083295,38085388,"HO16650_PG,HO22863_XX",2,PG+XX
chr20,38164668,38165928,"HO10933_XY,HO16651_PG,HO22865_XX",3,"XX+XY, PG+XX"
chr20,38645794,38647010,"HO15719_PS,HO16655_PG,HO22870_XX",3,"PG+PS, PG+XX"
chr20,39849289,39851388,"HO16662_PG,HO22883_XX",2,PG+XX
chr20,39876919,39878740,"HO16663_PG,HO22884_XX",2,PG+XX
chr20,40687363,40688070,"HO10943_XY,HO16664_PG,HO22887_XX",3,"XX+XY, PG+XX"
chr20,40968407,40969491,"HO16666_PG,HO22890_XX",2,PG+XX
chr20,41373396,41374841,"HO15734_PS,HO16672_PG,HO22899_XX",3,"PG+PS, PG+XX"
chr20,41395043,41396361,"HO16673_PG,HO22900_XX",2,PG+XX
chr20,41408819,41409560,"HO15736_PS,HO16674_PG,HO22901_XX",3,"PG+PS, PG+XX"
chr20,41524671,41526206,"HO15737_PS,HO16675_PG,HO22903_XX",3,"PG+PS, PG+XX"
chr20,44186376,44188394,"HO16685_PG,HO22921_XX",2,PG+XX
chr20,44410811,44411801,"HO15757_PS,HO16688_PG,HO22926_XX",3,"PG+PS, PG+XX"
chr20,44494073,44495365,"HO15759_PS,HO16690_PG,HO22928_XX",3,"PG+PS, PG+XX"
chr20,44523305,44524263,"HO16692_PG,HO22930_XX",2,PG+XX
chr20,44702555,44704252,"HO16696_PG,HO22936_XX",2,PG+XX
chr20,44714213,44715168,"HO16697_PG,HO22937_XX",2,PG+XX
chr20,44728685,44729635,"HO16698_PG,HO22938_XX",2,PG+XX
chr20,44745339,44746353,"HO15766_PS,HO16699_PG,HO22941_XX",3,"PG+PS, PG+XX"
chr20,44746803,44747846,"HO15767_PS,HO16700_PG,HO22942_XX",3,"PG+PS, PG+XX"
chr20,45341630,45342735,"HO15781_PS,HO16708_PG,HO22954_XX",3,"PG+PS, PG+XX"
chr20,45436511,45437387,"HO15787_PS,HO16714_PG,HO22960_XX",3,"PG+PS, PG+XX"
chr20,45924210,45926101,"HO15797_PS,HO16723_PG,HO22973_XX",3,"PG+PS, PG+XX"
chr20,46021321,46023184,"HO15803_PS,HO16727_PG,HO22978_XX",3,"PG+PS, PG+XX"
chr20,46029067,46029784,"HO16728_PG,HO22979_XX",2,PG+XX
chr20,46056978,46059253,"HO16729_PG,HO22980_XX",2,PG+XX
chr20,46131943,46132979,"HO15806_PS,HO16731_PG,HO22984_XX",3,"PG+PS, PG+XX"
chr20,46138773,46140389,"HO15807_PS,HO16732_PG,HO22985_XX",3,"PG+PS, PG+XX"
chr20,46188523,46189586,"HO16733_PG,HO22987_XX",2,PG+XX
chr20,46192110,46192957,"HO16734_PG,HO22988_XX",2,PG+XX
chr20,46206782,46207700,"HO16735_PG,HO22990_XX",2,PG+XX
chr20,46230539,46231309,"HO16736_PG,HO22992_XX",2,PG+XX
chr20,46292850,46293511,"HO16737_PG,HO22995_XX",2,PG+XX
chr20,46305339,46305977,"HO16738_PG,HO22996_XX",2,PG+XX
chr20,46312221,46312847,"HO16740_PG,HO22998_XX",2,PG+XX
chr20,46329623,46330843,"HO16741_PG,HO22999_XX",2,PG+XX
chr20,46356170,46357874,"HO15812_PS,HO16743_PG,HO23003_XX",3,"PG+PS, PG+XX"
chr20,46410696,46411337,"HO15815_PS,HO16746_PG,HO23006_XX",3,"PG+PS, PG+XX"
chr20,46458629,46459642,"HO16747_PG,HO23008_XX",2,PG+XX
chr20,46568284,46569222,"HO15818_PS,HO16750_PG,HO23011_XX",3,"PG+PS, PG+XX"
chr20,46810481,46811865,"HO16754_PG,HO23016_XX",2,PG+XX
chr20,46894272,46896157,"HO10999_XY,HO16755_PG,HO23017_XX",3,"XX+XY, PG+XX"
chr20,46897269,46898231,"HO16756_PG,HO23018_XX",2,PG+XX
chr20,47124302,47126591,"HO16757_PG,HO23020_XX",2,PG+XX
chr20,47253404,47254560,"HO16758_PG,HO23022_XX",2,PG+XX
chr20,47317995,47320159,"HO15824_PS,HO16759_PG,HO23024_XX",3,"PG+PS, PG+XX"
chr20,47351670,47352960,"HO15825_PS,HO16760_PG,HO23025_XX",3,"PG+PS, PG+XX"
chr20,47358566,47359730,"HO15827_PS,HO16762_PG,HO23027_XX",3,"PG+PS, PG+XX"
chr20,47360196,47361305,"HO15828_PS,HO16763_PG,HO23028_XX",3,"PG+PS, PG+XX"
chr20,47383734,47384857,"HO15829_PS,HO16764_PG,HO23029_XX",3,"PG+PS, PG+XX"
chr20,47492888,47494267,"HO15830_PS,HO16765_PG,HO23030_XX",3,"PG+PS, PG+XX"
chr20,47576100,47577081,"HO15832_PS,HO16767_PG,HO23032_XX",3,"PG+PS, PG+XX"
chr20,47778082,47779209,"HO16768_PG,HO23040_XX",2,PG+XX
chr20,48069603,48071624,"HO16770_PG,HO23043_XX",2,PG+XX
chr20,48164430,48165681,"HO16771_PG,HO23046_XX",2,PG+XX
chr20,48295057,48296386,"HO16772_PG,HO23049_XX",2,PG+XX
chr20,48697627,48698589,"HO15841_PS,HO16775_PG,HO23059_XX",3,"PG+PS, PG+XX"
chr20,48702357,48703928,"HO16776_PG,HO23060_XX",2,PG+XX
chr20,49317982,49319754,"HO16783_PG,HO23074_XX",2,PG+XX
chr20,49567475,49569083,"HO11014_XY,HO16785_PG,HO23078_XX",3,"XX+XY, PG+XX"
chr20,49610539,49611503,"HO15855_PS,HO16786_PG,HO23080_XX",3,"PG+PS, PG+XX"
chr20,49635918,49637486,"HO16787_PG,HO23081_XX",2,PG+XX
chr20,49641156,49643110,"HO15856_PS,HO16788_PG,HO23082_XX",3,"PG+PS, PG+XX"
chr20,49978837,49979591,"HO15864_PS,HO16793_PG,HO23092_XX",3,"PG+PS, PG+XX"
chr20,50070826,50071668,"HO15866_PS,HO16795_PG,HO23098_XX",3,"PG+PS, PG+XX"
chr20,50171309,50173014,"HO11025_XY,HO16800_PG,HO23107_XX",3,"XX+XY, PG+XX"
chr20,50233233,50234357,"HO16802_PG,HO23109_XX",2,PG+XX
chr20,50284400,50287065,"HO16803_PG,HO23111_XX",2,PG+XX
chr20,50308221,50309808,"HO15877_PS,HO16804_PG,HO23113_XX",3,"PG+PS, PG+XX"
chr20,50320606,50322338,"HO16805_PG,HO23114_XX",2,PG+XX
chr20,50635521,50637179,"HO15881_PS,HO16807_PG,HO23123_XX",3,"PG+PS, PG+XX"
chr20,50644967,50646110,"HO15883_PS,HO16808_PG,HO23124_XX",3,"PG+PS, PG+XX"
chr20,50654796,50656079,"HO15884_PS,HO16809_PG,HO23125_XX",3,"PG+PS, PG+XX"
chr20,50676704,50677259,"HO16810_PG,HO23127_XX",2,PG+XX
chr20,50677925,50679040,"HO15885_PS,HO16811_PG,HO23128_XX",3,"PG+PS, PG+XX"
chr20,50679767,50680790,"HO16812_PG,HO23129_XX",2,PG+XX
chr20,50855605,50857187,"HO16819_PG,HO23137_XX",2,PG+XX
chr20,51426883,51429709,"HO15903_PS,HO16825_PG,HO23149_XX",3,"PG+PS, PG+XX"
chr20,51446518,51447909,"HO16826_PG,HO23150_XX",2,PG+XX
chr20,51456209,51457773,"HO15904_PS,HO16827_PG,HO23151_XX",3,"PG+PS, PG+XX"
chr20,51506635,51507695,"HO16829_PG,HO23154_XX",2,PG+XX
chr20,51528528,51530054,"HO16830_PG,HO23155_XX",2,PG+XX
chr20,51540628,51543363,"HO15906_PS,HO16831_PG,HO23156_XX",3,"PG+PS, PG+XX"
chr20,51799971,51802824,"HO16834_PG,HO23164_XX",2,PG+XX
chr20,52103358,52106651,"HO11043_XY,HO16835_PG,HO23166_XX",3,"XX+XY, PG+XX"
chr20,52382280,52383547,"HO16837_PG,HO23168_XX",2,PG+XX
chr20,52409824,52411373,"HO11045_XY,HO16838_PG,HO23169_XX",3,"XX+XY, PG+XX"
chr20,53216545,53217413,"HO16840_PG,HO23173_XX",2,PG+XX
chr20,53444029,53445841,"HO16841_PG,HO23174_XX",2,PG+XX
chr20,53578475,53580064,"HO16842_PG,HO23175_XX",2,PG+XX
chr20,54172570,54175038,"HO16847_PG,HO23181_XX",2,PG+XX
chr20,55095532,55096788,"HO16850_PG,HO23185_XX",2,PG+XX
chr20,55253449,55254307,"HO15920_PS,HO16851_PG,HO23186_XX",3,"PG+PS, PG+XX"
chr20,56002881,56005854,"HO16852_PG,HO23187_XX",2,PG+XX
chr20,56186620,56188187,"HO16853_PG,HO23188_XX",2,PG+XX
chr20,56347546,56349087,"HO16854_PG,HO23189_XX",2,PG+XX
chr20,56382051,56383628,"HO16856_PG,HO23193_XX",2,PG+XX
chr20,56628308,56629428,"HO16859_PG,HO23196_XX",2,PG+XX
chr20,56629662,56631206,"HO11056_XY,HO16860_PG,HO23197_XX",3,"XX+XY, PG+XX"
chr20,56924362,56926146,"HO16861_PG,HO23198_XX",2,PG+XX
chr20,57265196,57267242,"HO11057_XY,HO16862_PG,HO23201_XX",3,"XX+XY, PG+XX"
chr20,57397757,57400098,"HO15926_PS,HO16865_PG,HO23205_XX",3,"PG+PS, PG+XX"
chr20,57440527,57441661,"HO15930_PS,HO16866_PG,HO23207_XX",3,"PG+PS, PG+XX"
chr20,57748131,57750203,"HO15934_PS,HO16869_PG,HO23214_XX",3,"PG+PS, PG+XX"
chr20,58209019,58210265,"HO15937_PS,HO16870_PG,HO23218_XX",3,"PG+PS, PG+XX"
chr20,58236613,58237427,"HO15939_PS,HO16872_PG,HO23220_XX",3,"PG+PS, PG+XX"
chr20,58514119,58515575,"HO11066_XY,HO16875_PG,HO23229_XX",3,"XX+XY, PG+XX"
chr20,58522505,58524242,"HO16876_PG,HO23230_XX",2,PG+XX
chr20,58549835,58550983,"HO16877_PG,HO23231_XX",2,PG+XX
chr20,58557601,58559331,"HO15943_PS,HO16878_PG,HO23233_XX",3,"PG+PS, PG+XX"
chr20,58603626,58604939,"HO16880_PG,HO23235_XX",2,PG+XX
chr20,58850431,58851314,"HO16883_PG,HO23242_XX",2,PG+XX
chr20,58906868,58908526,"HO15950_PS,HO16886_PG,HO23246_XX",3,"PG+PS, PG+XX"
chr20,59402200,59404737,"HO11077_XY,HO16892_PG,HO23255_XX",3,"XX+XY, PG+XX"
chr20,59603779,59605989,"HO16894_PG,HO23262_XX",2,PG+XX
chr20,59834955,59836385,"HO16895_PG,HO23264_XX",2,PG+XX
chr20,60010112,60012090,"HO16898_PG,HO23267_XX",2,PG+XX
chr20,60078095,60079475,"HO16899_PG,HO23268_XX",2,PG+XX
chr20,61202905,61203984,"HO16900_PG,HO23274_XX",2,PG+XX
chr20,61643621,61645229,"HO15964_PS,HO16902_PG,HO23280_XX",3,"PG+PS, PG+XX"
chr20,61672578,61674297,"HO16903_PG,HO23281_XX",2,PG+XX
chr20,61899850,61901091,"HO16904_PG,HO23285_XX",2,PG+XX
chr20,61951641,61952475,"HO11082_XY,HO16905_PG,HO23286_XX",3,"XX+XY, PG+XX"
chr20,62018945,62020533,"HO15967_PS,HO16907_PG,HO23290_XX",3,"PG+PS, PG+XX"
chr20,62148939,62151233,"HO16913_PG,HO23298_XX",2,PG+XX
chr20,62243936,62245158,"HO16918_PG,HO23305_XX",2,PG+XX
chr20,62274085,62275208,"HO15978_PS,HO16919_PG,HO23306_XX",3,"PG+PS, PG+XX"
chr20,62355271,62357988,"HO16921_PG,HO23308_XX",2,PG+XX
chr20,62382520,62383025,"HO15984_PS,HO16926_PG,HO23318_XX",3,"PG+PS, PG+XX"
chr20,62409693,62410801,"HO15987_PS,HO16929_PG,HO23322_XX",3,"PG+PS, PG+XX"
chr20,62486627,62488054,"HO15993_PS,HO16932_PG,HO23326_XX",3,"PG+PS, PG+XX"
chr20,62529016,62530963,"HO15995_PS,HO16933_PG,HO23329_XX",3,"PG+PS, PG+XX"
chr20,62549942,62551809,"HO15996_PS,HO16934_PG,HO23330_XX",3,"PG+PS, PG+XX"
chr20,62616578,62617235,"HO15998_PS,HO16935_PG,HO23334_XX",3,"PG+PS, PG+XX"
chr20,62707957,62709338,"HO16940_PG,HO23340_XX",2,PG+XX
chr20,62766466,62767114,"HO16941_PG,HO23342_XX",2,PG+XX
chr20,62768301,62769226,"HO16004_PS,HO16942_PG,HO23343_XX",3,"PG+PS, PG+XX"
chr20,62791292,62791748,"HO16005_PS,HO16943_PG,HO23345_XX",3,"PG+PS, PG+XX"
chr20,62795002,62795732,"HO16007_PS,HO16945_PG,HO23347_XX",3,"PG+PS, PG+XX"
chr20,62818102,62819796,"HO16011_PS,HO16949_PG,HO23351_XX",3,"PG+PS, PG+XX"
chr20,62824522,62825715,"HO16950_PG,HO23352_XX",2,PG+XX
chr20,62873509,62874619,"HO16014_PS,HO16952_PG,HO23354_XX",3,"PG+PS, PG+XX"
chr20,62972178,62973517,"HO16020_PS,HO16958_PG,HO23361_XX",3,"PG+PS, PG+XX"
chr20,63006045,63007269,"HO11115_XY,HO16959_PG,HO23363_XX",3,"XX+XY, PG+XX"
chr20,63008650,63009517,"HO16021_PS,HO16960_PG,HO23364_XX",3,"PG+PS, PG+XX"
chr20,63069509,63070201,"HO16023_PS,HO16962_PG,HO23366_XX",3,"PG+PS, PG+XX"
chr20,63178471,63179690,"HO16024_PS,HO16963_PG,HO23369_XX",3,"PG+PS, PG+XX"
chr20,63224346,63225376,"HO16965_PG,HO23371_XX",2,PG+XX
chr20,63252999,63255305,"HO11118_XY,HO16966_PG,HO23374_XX",3,"XX+XY, PG+XX"
chr20,63315031,63316194,"HO16027_PS,HO16968_PG,HO23380_XX",3,"PG+PS, PG+XX"
chr20,63332962,63333851,"HO16969_PG,HO23382_XX",2,PG+XX
chr20,63351495,63353281,"HO16970_PG,HO23383_XX",2,PG+XX
chr20,63360058,63362446,"HO16971_PG,HO23384_XX",2,PG+XX
chr20,63377188,63378990,"HO16972_PG,HO23386_XX",2,PG+XX
chr20,63393702,63394890,"HO16973_PG,HO23387_XX",2,PG+XX
chr20,63410416,63411468,"HO16974_PG,HO23388_XX",2,PG+XX
chr20,63498798,63499903,"HO16975_PG,HO23394_XX",2,PG+XX
chr20,63541971,63542856,"HO16978_PG,HO23398_XX",2,PG+XX
chr20,63627907,63628612,"HO16982_PG,HO23402_XX",2,PG+XX
chr20,63696149,63697561,"HO16986_PG,HO23406_XX",2,PG+XX
chr20,63853924,63855947,"HO11134_XY,HO16993_PG,HO23417_XX",3,"XX+XY, PG+XX"
chr20,63857141,63859216,"HO11135_XY,HO16994_PG,HO23418_XX",3,"XX+XY, PG+XX"
chr20,64101715,64103063,"HO11149_XY,HO17008_PG,HO23437_XX",3,"XX+XY, PG+XX"
chr20,64119755,64120775,"HO16061_PS,HO17009_PG,HO23438_XX",3,"PG+PS, PG+XX"
chr21,5154350,5154978,"HO16066_PS,HO17012_PG,HO23444_XX",3,"PG+PS, PG+XX"
chr21,8219463,8220254,"HO16067_PS,HO17013_PG,HO23445_XX",3,"PG+PS, PG+XX"
chr21,14988694,14989795,"HO17017_PG,HO23449_XX",2,PG+XX
chr21,15005074,15005974,"HO17019_PG,HO23450_XX",2,PG+XX
chr21,16193793,16195828,"HO16079_PS,HO17022_PG,HO23456_XX",3,"PG+PS, PG+XX"
chr21,16279466,16281186,"HO16080_PS,HO17023_PG,HO23457_XX",3,"PG+PS, PG+XX"
chr21,16586991,16588897,"HO17026_PG,HO23459_XX",2,PG+XX
chr21,17454011,17455243,"HO11158_XY,HO17027_PG,HO23462_XX",3,"XX+XY, PG+XX"
chr21,19228016,19228898,"HO17032_PG,HO23468_XX",2,PG+XX
chr21,19607779,19608705,"HO16092_PS,HO17033_PG,HO23469_XX",3,"PG+PS, PG+XX"
chr21,24903441,24904827,"HO17035_PG,HO23472_XX",2,PG+XX
chr21,25856960,25858538,"HO17041_PG,HO23479_XX",2,PG+XX
chr21,26571815,26573417,"HO11170_XY,HO17043_PG,HO23483_XX",3,"XX+XY, PG+XX"
chr21,28110640,28113265,"HO17046_PG,HO23489_XX",2,PG+XX
chr21,28744725,28746012,"HO16109_PS,HO17048_PG,HO23490_XX",3,"PG+PS, PG+XX"
chr21,29076605,29077951,"HO16116_PS,HO17055_PG,HO23497_XX",3,"PG+PS, PG+XX"
chr21,29433327,29434397,"HO17057_PG,HO23499_XX",2,PG+XX
chr21,31546314,31547519,"HO16121_PS,HO17061_PG,HO23506_XX",3,"PG+PS, PG+XX"
chr21,31865651,31866575,"HO16125_PS,HO17065_PG,HO23511_XX",3,"PG+PS, PG+XX"
chr21,31888848,31889899,"HO17067_PG,HO23514_XX",2,PG+XX
chr21,31907937,31910392,"HO16127_PS,HO17068_PG,HO23515_XX",3,"PG+PS, PG+XX"
chr21,32197162,32198917,"HO17069_PG,HO23517_XX",2,PG+XX
chr21,32256337,32257415,"HO17070_PG,HO23519_XX",2,PG+XX
chr21,32802766,32803998,"HO17078_PG,HO23532_XX",2,PG+XX
chr21,33196691,33197880,"HO16140_PS,HO17080_PG,HO23536_XX",3,"PG+PS, PG+XX"
chr21,33285705,33287674,"HO16145_PS,HO17083_PG,HO23540_XX",3,"PG+PS, PG+XX"
chr21,33300547,33301780,"HO17084_PG,HO23541_XX",2,PG+XX
chr21,33650238,33652337,"HO17092_PG,HO23550_XX",2,PG+XX
chr21,33922691,33924991,"HO16156_PS,HO17095_PG,HO23554_XX",3,"PG+PS, PG+XX"
chr21,34723811,34725143,"HO11212_XY,HO17101_PG,HO23565_XX",3,"XX+XY, PG+XX"
chr21,34744734,34746182,"HO17102_PG,HO23566_XX",2,PG+XX
chr21,34886366,34887132,"HO17103_PG,HO23569_XX",2,PG+XX
chr21,34890825,34891622,"HO17105_PG,HO23571_XX",2,PG+XX
chr21,35026394,35027902,"HO17106_PG,HO23572_XX",2,PG+XX
chr21,35188768,35190339,"HO17107_PG,HO23573_XX",2,PG+XX
chr21,35204735,35206581,"HO17108_PG,HO23574_XX",2,PG+XX
chr21,35256175,35257016,"HO17109_PG,HO23575_XX",2,PG+XX
chr21,35696683,35698236,"HO17110_PG,HO23576_XX",2,PG+XX
chr21,36028069,36028821,"HO17111_PG,HO23578_XX",2,PG+XX
chr21,36104285,36106576,"HO17114_PG,HO23582_XX",2,PG+XX
chr21,36141213,36142247,"HO16171_PS,HO17116_PG,HO23585_XX",3,"PG+PS, PG+XX"
chr21,36260019,36260881,"HO16173_PS,HO17118_PG,HO23587_XX",3,"PG+PS, PG+XX"
chr21,36429671,36430707,"HO17122_PG,HO23591_XX",2,PG+XX
chr21,36698329,36699800,"HO16178_PS,HO17123_PG,HO23593_XX",3,"PG+PS, PG+XX"
chr21,36767976,36769775,"HO17125_PG,HO23597_XX",2,PG+XX
chr21,36980059,36981245,"HO16181_PS,HO17127_PG,HO23601_XX",3,"PG+PS, PG+XX"
chr21,37009673,37010231,"HO17130_PG,HO23604_XX",2,PG+XX
chr21,37566744,37567825,"HO16194_PS,HO17138_PG,HO23613_XX",3,"PG+PS, PG+XX"
chr21,37913792,37914706,"HO17139_PG,HO23616_XX",2,PG+XX
chr21,37915502,37917059,"HO11233_XY,HO17140_PG,HO23617_XX",3,"XX+XY, PG+XX"
chr21,38307801,38309032,"HO16195_PS,HO17141_PG,HO23618_XX",3,"PG+PS, PG+XX"
chr21,38660079,38662420,"HO11234_XY,HO17142_PG,HO23620_XX",3,"XX+XY, PG+XX"
chr21,38733714,38734647,"HO17143_PG,HO23621_XX",2,PG+XX
chr21,38912728,38913831,"HO11236_XY,HO17145_PG,HO23624_XX",3,"XX+XY, PG+XX"
chr21,38984442,38986166,"HO17146_PG,HO23626_XX",2,PG+XX
chr21,38989530,38990685,"HO17147_PG,HO23627_XX",2,PG+XX
chr21,39022401,39023884,"HO16197_PS,HO17148_PG,HO23629_XX",3,"PG+PS, PG+XX"
chr21,39441560,39442575,"HO17155_PG,HO23637_XX",2,PG+XX
chr21,39527147,39528585,"HO17157_PG,HO23639_XX",2,PG+XX
chr21,39612223,39613800,"HO11244_XY,HO17158_PG,HO23640_XX",3,"XX+XY, PG+XX"
chr21,39762529,39764323,"HO17159_PG,HO23641_XX",2,PG+XX
chr21,39788164,39789182,"HO16208_PS,HO17160_PG,HO23642_XX",3,"PG+PS, PG+XX"
chr21,39866893,39868093,"HO17161_PG,HO23643_XX",2,PG+XX
chr21,40151655,40152976,"HO17162_PG,HO23645_XX",2,PG+XX
chr21,40840876,40842294,"HO16209_PS,HO17163_PG,HO23646_XX",3,"PG+PS, PG+XX"
chr21,41068396,41069377,"HO16210_PS,HO17164_PG,HO23649_XX",3,"PG+PS, PG+XX"
chr21,41112910,41114109,"HO16213_PS,HO17165_PG,HO23651_XX",3,"PG+PS, PG+XX"
chr21,41316146,41317406,"HO17167_PG,HO23654_XX",2,PG+XX
chr21,41368866,41370131,"HO17168_PG,HO23655_XX",2,PG+XX
chr21,41612136,41613452,"HO17171_PG,HO23659_XX",2,PG+XX
chr21,41677997,41679382,"HO16217_PS,HO17172_PG,HO23660_XX",3,"PG+PS, PG+XX"
chr21,41711594,41712956,"HO17173_PG,HO23661_XX",2,PG+XX
chr21,41765914,41767336,"HO17174_PG,HO23665_XX",2,PG+XX
chr21,41767857,41769302,"HO17175_PG,HO23666_XX",2,PG+XX
chr21,41777735,41778609,"HO17176_PG,HO23667_XX",2,PG+XX
chr21,41778941,41779919,"HO17177_PG,HO23668_XX",2,PG+XX
chr21,41816275,41817567,"HO17178_PG,HO23669_XX",2,PG+XX
chr21,42107444,42108384,"HO17182_PG,HO23673_XX",2,PG+XX
chr21,42640460,42641806,"HO17187_PG,HO23691_XX",2,PG+XX
chr21,42673758,42675699,"HO11257_XY,HO17189_PG,HO23694_XX",3,"XX+XY, PG+XX"
chr21,42923591,42924406,"HO16235_PS,HO17193_PG,HO23699_XX",3,"PG+PS, PG+XX"
chr21,43289893,43291302,"HO17195_PG,HO23704_XX",2,PG+XX
chr21,43331933,43334111,"HO17196_PG,HO23706_XX",2,PG+XX
chr21,43364735,43366452,"HO17197_PG,HO23710_XX",2,PG+XX
chr21,43645209,43645914,"HO17198_PG,HO23712_XX",2,PG+XX
chr21,43646338,43647007,"HO16240_PS,HO17199_PG,HO23713_XX",3,"PG+PS, PG+XX"
chr21,43702014,43703801,"HO16242_PS,HO17201_PG,HO23715_XX",3,"PG+PS, PG+XX"
chr21,43725672,43726343,"HO17203_PG,HO23717_XX",2,PG+XX
chr21,43738162,43738855,"HO16245_PS,HO17205_PG,HO23720_XX",3,"PG+PS, PG+XX"
chr21,43757554,43759111,"HO17208_PG,HO23722_XX",2,PG+XX
chr21,43859516,43861022,"HO17211_PG,HO23729_XX",2,PG+XX
chr21,43909682,43912132,"HO17213_PG,HO23731_XX",2,PG+XX
chr21,43921495,43922807,"HO17214_PG,HO23732_XX",2,PG+XX
chr21,43935467,43936872,"HO16252_PS,HO17215_PG,HO23733_XX",3,"PG+PS, PG+XX"
chr21,43938594,43939448,"HO16253_PS,HO17216_PG,HO23734_XX",3,"PG+PS, PG+XX"
chr21,43975079,43975985,"HO16254_PS,HO17217_PG,HO23736_XX",3,"PG+PS, PG+XX"
chr21,43991278,43992162,"HO16255_PS,HO17218_PG,HO23738_XX",3,"PG+PS, PG+XX"
chr21,44091889,44092738,"HO17220_PG,HO23742_XX",2,PG+XX
chr21,44369870,44370937,"HO16261_PS,HO17223_PG,HO23750_XX",3,"PG+PS, PG+XX"
chr21,44510082,44511235,"HO17225_PG,HO23754_XX",2,PG+XX
chr21,44792729,44793700,"HO17226_PG,HO23759_XX",2,PG+XX
chr21,44909942,44911912,"HO17231_PG,HO23765_XX",2,PG+XX
chr21,44930759,44933149,"HO17232_PG,HO23766_XX",2,PG+XX
chr21,44982405,44983305,"HO16269_PS,HO17234_PG,HO23770_XX",3,"PG+PS, PG+XX"
chr21,44989242,44990384,"HO16270_PS,HO17235_PG,HO23771_XX",3,"PG+PS, PG+XX"
chr21,45129400,45130963,"HO17238_PG,HO23779_XX",2,PG+XX
chr21,45306410,45307573,"HO16278_PS,HO17242_PG,HO23785_XX",3,"PG+PS, PG+XX"
chr21,45365440,45366142,"HO17243_PG,HO23788_XX",2,PG+XX
chr21,45366590,45368114,"HO16281_PS,HO17244_PG,HO23789_XX",3,"PG+PS, PG+XX"
chr21,45430318,45431337,"HO11286_XY,HO17246_PG,HO23795_XX",3,"XX+XY, PG+XX"
chr21,45431647,45433503,"HO17247_PG,HO23796_XX",2,PG+XX
chr21,45438641,45440282,"HO16285_PS,HO17248_PG,HO23797_XX",3,"PG+PS, PG+XX"
chr21,45533922,45536004,"HO17249_PG,HO23800_XX",2,PG+XX
chr21,45589841,45591401,"HO17252_PG,HO23804_XX",2,PG+XX
chr21,45949332,45951565,"HO17256_PG,HO23811_XX",2,PG+XX
chr21,45970047,45970973,"HO17257_PG,HO23813_XX",2,PG+XX
chr21,46033270,46034341,"HO17260_PG,HO23816_XX",2,PG+XX
chr21,46038266,46039501,"HO16295_PS,HO17261_PG,HO23817_XX",3,"PG+PS, PG+XX"
chr21,46064814,46067451,"HO11294_XY,HO17262_PG,HO23819_XX",3,"XX+XY, PG+XX"
chr21,46097057,46099824,"HO11295_XY,HO17263_PG,HO23820_XX",3,"XX+XY, PG+XX"
chr21,46127978,46129242,"HO17264_PG,HO23821_XX",2,PG+XX
chr21,46143501,46144335,"HO16296_PS,HO17265_PG,HO23823_XX",3,"PG+PS, PG+XX"
chr21,46297093,46298339,"HO11300_XY,HO17270_PG,HO23829_XX",3,"XX+XY, PG+XX"
chr21,46661206,46662151,"HO17274_PG,HO23836_XX",2,PG+XX
chr22,16600843,16603148,"HO16310_PS,HO17276_PG,HO23838_XX",3,"PG+PS, PG+XX"
chr22,17263961,17265191,"HO11312_XY,HO17283_PG,HO23846_XX",3,"XX+XY, PG+XX"
chr22,17266023,17267036,"HO17284_PG,HO23847_XX",2,PG+XX
chr22,17580019,17581996,"HO17286_PG,HO23851_XX",2,PG+XX
chr22,17829781,17830732,"HO16323_PS,HO17290_PG,HO23857_XX",3,"PG+PS, PG+XX"
chr22,17910227,17911493,"HO16326_PS,HO17291_PG,HO23860_XX",3,"PG+PS, PG+XX"
chr22,17921763,17923603,"HO17292_PG,HO23862_XX",2,PG+XX
chr22,17945021,17947265,"HO17294_PG,HO23864_XX",2,PG+XX
chr22,17979912,17981045,"HO17295_PG,HO23865_XX",2,PG+XX
chr22,18091531,18092600,"HO16333_PS,HO17299_PG,HO23871_XX",3,"PG+PS, PG+XX"
chr22,18970063,18971320,"HO11323_XY,HO17302_PG,HO23876_XX",3,"XX+XY, PG+XX"
chr22,19407640,19408816,"HO17308_PG,HO23885_XX",2,PG+XX
chr22,19713867,19714957,"HO16348_PS,HO17314_PG,HO23893_XX",3,"PG+PS, PG+XX"
chr22,19798739,19799905,"HO17319_PG,HO23901_XX",2,PG+XX
chr22,19810356,19812532,"HO16353_PS,HO17320_PG,HO23902_XX",3,"PG+PS, PG+XX"
chr22,19873896,19875164,"HO17323_PG,HO23906_XX",2,PG+XX
