chromosome,start,end,peaks,peak_count,producer
chr2,10096691,10098055,"HO13620_PS,HO19826_XX",2,"only XX, only PS"
chr2,10365761,10366211,HO13625_PS,1,only PS
chr2,10371523,10372634,HO13627_PS,1,only PS
chr2,10441901,10442437,HO13632_PS,1,only PS
chr2,10762524,10763816,HO13636_PS,1,only PS
chr2,10843834,10844498,HO13640_PS,1,only PS
chr2,11863437,11864401,"HO13657_PS,HO19884_XX",2,"only XX, only PS"
chr2,12060714,12062186,HO13658_PS,1,only PS
chr2,12167231,12168020,HO13659_PS,1,only PS
chr2,12505875,12507783,HO13661_PS,1,only PS
chr2,12674242,12675634,HO13662_PS,1,only PS
chr2,14545552,14546557,HO13665_PS,1,only PS
chr2,17659878,17660773,HO13680_PS,1,only PS
chr2,17799439,17801456,"HO13682_PS,HO19926_XX",2,"only XX, only PS"
chr2,19350148,19350757,"HO13687_PS,HO19939_XX",2,"only XX, only PS"
chr2,19863080,19864059,"HO13690_PS,HO19943_XX",2,"only XX, only PS"
chr2,20136995,20137770,HO13699_PS,1,only PS
chr2,20500732,20501660,HO13705_PS,1,only PS
chr2,20578791,20580121,HO13706_PS,1,only PS
chr2,21215005,21216332,HO13714_PS,1,only PS
chr2,21255746,21256428,HO13715_PS,1,only PS
chr2,21288771,21290610,HO13716_PS,1,only PS
chr2,22843591,22844668,HO13717_PS,1,only PS
chr2,23501796,23502877,HO13720_PS,1,only PS
chr2,23520063,23520671,HO13721_PS,1,only PS
chr2,23944349,23944898,HO13726_PS,1,only PS
chr2,24558712,24560192,HO13735_PS,1,only PS
chr2,24827213,24828154,"HO13737_PS,HO19994_XX",2,"only XX, only PS"
chr2,24984606,24985558,"HO13740_PS,HO19998_XX",2,"only XX, only PS"
chr2,25055464,25057014,"HO13742_PS,HO20000_XX",2,"only XX, only PS"
chr2,25160613,25161971,"HO13743_PS,HO20003_XX",2,"only XX, only PS"
chr2,25187511,25188541,HO13745_PS,1,only PS
chr2,25204136,25204856,HO13746_PS,1,only PS
chr2,25236454,25237257,"HO13749_PS,HO20009_XX",2,"only XX, only PS"
chr2,25294250,25295479,"HO13753_PS,HO20014_XX",2,"only XX, only PS"
chr2,25310429,25312287,"HO13754_PS,HO20015_XX",2,"only XX, only PS"
chr2,25883009,25883568,HO13761_PS,1,only PS
chr2,26011720,26013044,"HO13763_PS,HO20030_XX",2,"only XX, only PS"
chr2,26251377,26252313,HO13768_PS,1,only PS
chr2,26339233,26340377,HO13770_PS,1,only PS
chr2,26483211,26484483,HO13773_PS,1,only PS
chr2,26961183,26962103,"HO13783_PS,HO20059_XX",2,"only XX, only PS"
chr2,27001626,27002217,HO13785_PS,1,only PS
chr2,27058975,27059872,HO13788_PS,1,only PS
chr2,27281538,27282805,HO13798_PS,1,only PS
chr2,27443825,27444565,HO13806_PS,1,only PS
chr2,27683216,27683914,HO13812_PS,1,only PS
chr2,27724899,27725774,"HO13814_PS,HO20095_XX",2,"only XX, only PS"
chr2,27958806,27960785,HO13819_PS,1,only PS
chr2,28393328,28393650,"HO13823_PS,HO20109_XX",2,"only XX, only PS"
chr2,28677965,28678785,HO13827_PS,1,only PS
chr2,28682924,28684418,"HO13828_PS,HO20119_XX",2,"only XX, only PS"
chr2,28968704,28969959,HO13834_PS,1,only PS
chr2,29940270,29941202,HO13841_PS,1,only PS
chr2,33110604,33111652,HO13855_PS,1,only PS
chr2,33378420,33379433,HO13856_PS,1,only PS
chr2,33607150,33608620,HO13859_PS,1,only PS
chr2,36353255,36353624,HO13860_PS,1,only PS
chr2,36455822,36456886,HO13863_PS,1,only PS
chr2,36571789,36573014,HO13864_PS,1,only PS
chr2,38417394,38418549,HO13878_PS,1,only PS
chr2,38711681,38713010,HO13883_PS,1,only PS
chr2,40280845,40281794,HO13893_PS,1,only PS
chr2,41597675,41599020,HO13895_PS,1,only PS
chr2,42423137,42425418,HO13901_PS,1,only PS
chr2,42827432,42828324,"HO13906_PS,HO20238_XX",2,"only XX, only PS"
chr2,43000255,43001100,HO13908_PS,1,only PS
chr2,43100529,43101625,"HO13909_PS,HO20246_XX",2,"only XX, only PS"
chr2,43343645,43345804,HO13912_PS,1,only PS
chr2,44001454,44002256,HO13919_PS,1,only PS
chr2,44096915,44097834,HO13922_PS,1,only PS
chr2,45707040,45708115,HO13931_PS,1,only PS
chr2,45789959,45791188,HO13932_PS,1,only PS
chr2,45859890,45861264,"HO13933_PS,HO20285_XX",2,"only XX, only PS"
chr2,45961517,45963031,"HO13935_PS,HO20290_XX",2,"only XX, only PS"
chr2,46329714,46330906,HO13937_PS,1,only PS
chr2,46349148,46349857,HO13938_PS,1,only PS
chr2,46460078,46462221,HO13939_PS,1,only PS
chr2,46905518,46906536,HO13946_PS,1,only PS
chr2,47069449,47070729,"HO13952_PS,HO20309_XX",2,"only XX, only PS"
chr2,47309247,47311544,"HO13955_PS,HO20319_XX",2,"only XX, only PS"
chr2,48204917,48205833,HO13968_PS,1,only PS
chr2,48396683,48398913,HO13970_PS,1,only PS
chr2,48567443,48568276,HO13973_PS,1,only PS
chr2,49104695,49105956,HO13974_PS,1,only PS
chr2,49879642,49880715,HO13976_PS,1,only PS
chr2,50491401,50492790,"HO13979_PS,HO20345_XX",2,"only XX, only PS"
chr2,53826421,53828100,HO13982_PS,1,only PS
chr2,53876749,53877889,HO13983_PS,1,only PS
chr2,54043700,54044755,HO13986_PS,1,only PS
chr2,54470261,54471863,HO13991_PS,1,only PS
chr2,54947007,54948012,HO13996_PS,1,only PS
chr2,54959939,54960937,HO13997_PS,1,only PS
chr2,56238776,56239885,HO14010_PS,1,only PS
chr2,60294780,60295832,HO14015_PS,1,only PS
chr2,61949630,61951192,HO14033_PS,1,only PS
chr2,62331989,62332974,HO14035_PS,1,only PS
chr2,62569308,62571506,"HO14039_PS,HO20422_XX",2,"only XX, only PS"
chr2,62672356,62673291,"HO14040_PS,HO20423_XX",2,"only XX, only PS"
chr2,64221754,64223296,HO14046_PS,1,only PS
chr2,64311052,64312852,"HO14048_PS,HO20441_XX",2,"only XX, only PS"
chr2,64626791,64627765,"HO14052_PS,HO20447_XX",2,"only XX, only PS"
chr2,64873120,64873805,"HO14059_PS,HO20457_XX",2,"only XX, only PS"
chr2,64917186,64918325,"HO14060_PS,HO20458_XX",2,"only XX, only PS"
chr2,64974888,64975748,HO14061_PS,1,only PS
chr2,65157877,65158991,HO14066_PS,1,only PS
chr2,68395547,68396780,HO14081_PS,1,only PS
chr2,69766758,69767579,HO14092_PS,1,only PS
chr2,70070111,70071350,"HO14098_PS,HO20521_XX",2,"only XX, only PS"
chr2,70107801,70109226,HO14101_PS,1,only PS
chr2,70118292,70119105,HO14102_PS,1,only PS
chr2,70303728,70304238,"HO14111_PS,HO20533_XX",2,"only XX, only PS"
chr2,73106738,73107605,HO14139_PS,1,only PS
chr2,73250746,73251649,"HO14146_PS,HO20596_XX",2,"only XX, only PS"
chr2,73716023,73717516,HO14153_PS,1,only PS
chr2,74342616,74344126,HO14165_PS,1,only PS
chr2,74379682,74380647,"HO14167_PS,HO20622_XX",2,"only XX, only PS"
chr2,74845070,74845753,HO14188_PS,1,only PS
chr2,74875602,74876752,"HO14190_PS,HO20648_XX",2,"only XX, only PS"
chr2,75421367,75422477,"HO14194_PS,HO20653_XX",2,"only XX, only PS"
chr2,75562188,75562839,HO14196_PS,1,only PS
chr2,75608147,75609410,"HO14197_PS,HO20655_XX",2,"only XX, only PS"
chr2,75920515,75921739,HO14200_PS,1,only PS
chr2,79025024,79026195,HO14202_PS,1,only PS
chr2,79521225,79523022,"HO14204_PS,HO20662_XX",2,"only XX, only PS"
chr2,79934895,79936626,"HO14205_PS,HO20663_XX",2,"only XX, only PS"
chr2,79969959,79971659,HO14206_PS,1,only PS
chr2,80854169,80855192,HO14208_PS,1,only PS
chr2,84919496,84920665,"HO14214_PS,HO20676_XX",2,"only XX, only PS"
chr2,85728511,85729486,"HO14237_PS,HO20709_XX",2,"only XX, only PS"
chr2,85996179,85997398,HO14244_PS,1,only PS
chr2,86244912,86245741,HO14250_PS,1,only PS
chr2,86283138,86285311,"HO14251_PS,HO20731_XX",2,"only XX, only PS"
chr2,86338785,86339291,HO14253_PS,1,only PS
chr2,86339827,86340463,HO14254_PS,1,only PS
chr2,88082284,88083456,HO14264_PS,1,only PS
chr2,95022189,95022629,HO14270_PS,1,only PS
chr2,95056768,95059410,HO14272_PS,1,only PS
chr2,95333502,95334368,HO14278_PS,1,only PS
chr2,95383718,95386336,HO14280_PS,1,only PS
chr2,96251379,96252223,HO14291_PS,1,only PS
chr2,96485492,96486666,"HO14299_PS,HO20793_XX",2,"only XX, only PS"
chr2,96687442,96688141,"HO14307_PS,HO20803_XX",2,"only XX, only PS"
chr2,96977082,96978244,HO14319_PS,1,only PS
chr2,98464467,98466181,HO14327_PS,1,only PS
chr2,98498588,98500438,HO14329_PS,1,only PS
chr2,98946525,98948015,HO14334_PS,1,only PS
chr2,100181531,100183642,HO14343_PS,1,only PS
chr2,100932580,100933330,HO14351_PS,1,only PS
chr2,101064849,101065670,HO14353_PS,1,only PS
chr2,101751568,101753584,HO14363_PS,1,only PS
chr2,101815638,101816857,HO14364_PS,1,only PS
chr2,102024790,102025929,HO14365_PS,1,only PS
chr2,105369640,105370546,"HO14379_PS,HO20903_XX",2,"only XX, only PS"
chr2,105576072,105577415,"HO14383_PS,HO20909_XX",2,"only XX, only PS"
chr2,105591953,105592999,HO14384_PS,1,only PS
chr2,105617683,105618430,HO14385_PS,1,only PS
chr2,105768916,105769852,"HO14388_PS,HO20911_XX",2,"only XX, only PS"
chr2,105918675,105919972,HO14390_PS,1,only PS
chr2,105924205,105925763,HO14391_PS,1,only PS
chr2,105928304,105929035,HO14392_PS,1,only PS
chr2,105937086,105938198,HO14393_PS,1,only PS
chr2,106149749,106150644,HO14395_PS,1,only PS
chr2,106310416,106311595,"HO14397_PS,HO20919_XX",2,"only XX, only PS"
chr2,109014105,109014848,HO14407_PS,1,only PS
chr2,111184334,111186350,"HO14423_PS,HO20971_XX",2,"only XX, only PS"
chr2,112259242,112259965,"HO14429_PS,HO20982_XX",2,"only XX, only PS"
chr2,112626443,112627703,"HO14434_PS,HO20987_XX",2,"only XX, only PS"
chr2,112712586,112713875,HO14436_PS,1,only PS
chr2,112812619,112813957,HO14439_PS,1,only PS
chr2,113185422,113186227,HO14442_PS,1,only PS
chr2,113233651,113234451,HO14446_PS,1,only PS
chr2,113283643,113284459,"HO14448_PS,HO21007_XX",2,"only XX, only PS"
chr2,113794744,113796016,"HO14456_PS,HO21017_XX",2,"only XX, only PS"
chr2,113811494,113812786,HO14457_PS,1,only PS
chr2,113895957,113897241,HO14460_PS,1,only PS
chr2,116087688,116088869,HO14465_PS,1,only PS
chr2,116935056,116936080,HO14466_PS,1,only PS
chr2,119011254,119011959,"HO14474_PS,HO21047_XX",2,"only XX, only PS"
chr2,119049824,119051173,HO14475_PS,1,only PS
chr2,119157972,119159130,"HO14476_PS,HO21048_XX",2,"only XX, only PS"
chr2,119853561,119854320,HO14484_PS,1,only PS
chr2,120226829,120228069,HO14487_PS,1,only PS
chr2,120291200,120292539,HO14489_PS,1,only PS
chr2,120366912,120368251,"HO14492_PS,HO21073_XX",2,"only XX, only PS"
chr2,120375538,120376791,HO14493_PS,1,only PS
chr2,120417196,120419648,"HO14496_PS,HO21077_XX",2,"only XX, only PS"
chr2,120465331,120466985,HO14498_PS,1,only PS
chr2,120586494,120587954,"HO14500_PS,HO21084_XX",2,"only XX, only PS"
chr2,120660523,120662443,HO14501_PS,1,only PS
chr2,120670332,120671480,HO14502_PS,1,only PS
chr2,120817802,120819130,HO14509_PS,1,only PS
chr2,120819720,120821350,"HO14510_PS,HO21091_XX",2,"only XX, only PS"
chr2,120914576,120915936,HO14514_PS,1,only PS
chr2,120932236,120933180,HO14515_PS,1,only PS
chr2,120937398,120938789,"HO14517_PS,HO21098_XX",2,"only XX, only PS"
chr2,121185003,121186209,HO14519_PS,1,only PS
chr2,121376428,121377565,HO14521_PS,1,only PS
chr2,122205066,122206053,HO14527_PS,1,only PS
chr2,127397548,127398688,HO14536_PS,1,only PS
chr2,127637335,127638657,HO14541_PS,1,only PS
chr2,127649624,127650951,HO14542_PS,1,only PS
chr2,127663025,127664900,HO14543_PS,1,only PS
chr2,127762564,127764094,HO14548_PS,1,only PS
chr2,128057061,128058625,HO14553_PS,1,only PS
chr2,128560254,128561047,HO14562_PS,1,only PS
chr2,128745995,128746871,HO14564_PS,1,only PS
chr2,129819901,129821909,HO14565_PS,1,only PS
chr2,129865741,129866706,HO14566_PS,1,only PS
chr2,131363203,131364516,"HO14588_PS,HO21197_XX",2,"only XX, only PS"
chr2,131554105,131555053,HO14591_PS,1,only PS
chr2,132814366,132815166,HO14604_PS,1,only PS
chr2,132883155,132884441,"HO14605_PS,HO21218_XX",2,"only XX, only PS"
chr2,132911391,132912794,"HO14606_PS,HO21219_XX",2,"only XX, only PS"
chr2,133567003,133568948,"HO14608_PS,HO21222_XX",2,"only XX, only PS"
chr2,133828953,133830840,"HO14609_PS,HO21225_XX",2,"only XX, only PS"
chr2,133951945,133952941,HO14610_PS,1,only PS
chr2,134143318,134144400,HO14612_PS,1,only PS
chr2,134160353,134161595,HO14613_PS,1,only PS
chr2,134450369,134451228,"HO14614_PS,HO21235_XX",2,"only XX, only PS"
chr2,134726071,134728176,"HO14617_PS,HO21238_XX",2,"only XX, only PS"
chr2,134763139,134764827,"HO14618_PS,HO21239_XX",2,"only XX, only PS"
chr2,135727913,135729456,HO14622_PS,1,only PS
chr2,136243624,136244723,HO14628_PS,1,only PS
chr2,137963546,137965534,"HO14632_PS,HO21256_XX",2,"only XX, only PS"
chr2,140204501,140205573,HO14635_PS,1,only PS
chr2,144362164,144362995,HO14639_PS,1,only PS
chr2,144510227,144510976,HO14641_PS,1,only PS
chr2,144513624,144514044,HO14642_PS,1,only PS
chr2,146881780,146882776,"HO14646_PS,HO21276_XX",2,"only XX, only PS"
chr2,148509088,148509822,HO14649_PS,1,only PS
chr2,148925873,148927388,HO14654_PS,1,only PS
chr2,150296374,150297398,HO14658_PS,1,only PS
chr2,152025321,152026246,"HO14664_PS,HO21299_XX",2,"only XX, only PS"
chr2,152042656,152043531,HO14665_PS,1,only PS
chr2,152093077,152093844,"HO14666_PS,HO21300_XX",2,"only XX, only PS"
chr2,152412874,152413793,HO14670_PS,1,only PS
chr2,152414497,152415589,HO14671_PS,1,only PS
chr2,152462337,152463220,HO14672_PS,1,only PS
chr2,152470724,152472052,HO14673_PS,1,only PS
chr2,156335418,156335845,"HO14681_PS,HO21320_XX",2,"only XX, only PS"
chr2,158744972,158746153,"HO14690_PS,HO21332_XX",2,"only XX, only PS"
chr2,159872177,159873671,HO14698_PS,1,only PS
chr2,161062349,161064042,"HO14704_PS,HO21358_XX",2,"only XX, only PS"
chr2,162995450,162996163,HO14713_PS,1,only PS
chr2,163092543,163093427,HO14714_PS,1,only PS
chr2,167733524,167734371,HO14726_PS,1,only PS
chr2,168180209,168181796,HO14727_PS,1,only PS
chr2,168802000,168803485,HO14731_PS,1,only PS
chr2,168803864,168804653,HO14732_PS,1,only PS
chr2,168812315,168813448,HO14733_PS,1,only PS
chr2,169119088,169120258,HO14736_PS,1,only PS
chr2,169348108,169349042,HO14737_PS,1,only PS
chr2,169839588,169840867,HO14750_PS,1,only PS
chr2,170872786,170873708,"HO14756_PS,HO21426_XX",2,"only XX, only PS"
chr2,171267516,171268653,HO14760_PS,1,only PS
chr2,171855044,171855737,HO14764_PS,1,only PS
chr2,177355304,177356312,HO14809_PS,1,only PS
chr2,177597150,177599523,"HO14812_PS,HO21532_XX",2,"only XX, only PS"
chr2,179272372,179274041,HO14824_PS,1,only PS
chr2,180374426,180375164,HO14827_PS,1,only PS
chr2,181656186,181657789,"HO14830_PS,HO21554_XX",2,"only XX, only PS"
chr2,181760192,181761694,HO14831_PS,1,only PS
chr2,186187872,186189074,HO14840_PS,1,only PS
chr2,186595124,186595559,HO14843_PS,1,only PS
chr2,186927503,186928994,HO14846_PS,1,only PS
chr2,190637143,190638654,HO14862_PS,1,only PS
chr2,191706968,191708084,HO14871_PS,1,only PS
chr2,196488413,196489691,HO14877_PS,1,only PS
chr2,197483916,197486130,"HO14885_PS,HO21633_XX",2,"only XX, only PS"
chr2,197784882,197786879,"HO14889_PS,HO21637_XX",2,"only XX, only PS"
chr2,199798501,199799566,HO14892_PS,1,only PS
chr2,200397941,200398896,HO14897_PS,1,only PS
chr2,201123743,201124406,HO14910_PS,1,only PS
chr2,201257417,201258923,HO14913_PS,1,only PS
chr2,201618717,201619612,"HO14915_PS,HO21675_XX",2,"only XX, only PS"
chr2,201984391,201985760,HO14918_PS,1,only PS
chr2,202362930,202364193,HO14922_PS,1,only PS
chr2,202421037,202421761,HO14924_PS,1,only PS
chr2,202494032,202495139,HO14925_PS,1,only PS
chr2,203253048,203254116,HO14931_PS,1,only PS
chr2,203887113,203888448,HO14934_PS,1,only PS
chr2,206193138,206194606,HO14941_PS,1,only PS
chr2,207238969,207240514,"HO14946_PS,HO21725_XX",2,"only XX, only PS"
chr2,207257904,207259211,"HO14947_PS,HO21726_XX",2,"only XX, only PS"
chr2,207812292,207814221,HO14953_PS,1,only PS
chr2,208256635,208257694,"HO14956_PS,HO21739_XX",2,"only XX, only PS"
chr2,209451028,209452455,HO14960_PS,1,only PS
chr2,209933372,209934720,"HO14962_PS,HO21746_XX",2,"only XX, only PS"
chr2,212428522,212429551,HO14967_PS,1,only PS
chr2,214328501,214329574,HO14972_PS,1,only PS
chr2,216801985,216803130,HO14986_PS,1,only PS
chr2,216849058,216851354,"HO14987_PS,HO21800_XX",2,"only XX, only PS"
chr2,216880088,216881450,"HO14988_PS,HO21801_XX",2,"only XX, only PS"
chr2,217827297,217828256,HO14991_PS,1,only PS
chr2,218237894,218239167,HO15000_PS,1,only PS
chr2,218272501,218273172,"HO15002_PS,HO21840_XX",2,"only XX, only PS"
chr2,218563030,218563704,HO15015_PS,1,only PS
chr2,218745575,218746551,HO15020_PS,1,only PS
chr2,218814020,218815595,HO15022_PS,1,only PS
chr2,219124109,219126150,"HO15039_PS,HO21885_XX",2,"only XX, only PS"
chr2,219167691,219168883,HO15041_PS,1,only PS
chr2,219274303,219274942,"HO15048_PS,HO21893_XX",2,"only XX, only PS"
chr2,219459251,219459916,HO15058_PS,1,only PS
chr2,219470223,219471684,HO15060_PS,1,only PS
chr2,219559244,219561255,HO15069_PS,1,only PS
chr2,219574483,219574815,HO15071_PS,1,only PS
chr2,219602101,219602920,HO15074_PS,1,only PS
chr2,219605028,219605696,HO15075_PS,1,only PS
chr2,219608479,219610433,HO15076_PS,1,only PS
chr2,221434699,221435846,HO15080_PS,1,only PS
chr2,222745190,222746922,HO15086_PS,1,only PS
chr2,223775628,223777025,HO15089_PS,1,only PS
chr2,225894201,225894955,"HO15096_PS,HO21965_XX",2,"only XX, only PS"
chr2,227311746,227312483,HO15103_PS,1,only PS
chr2,227312653,227313578,HO15104_PS,1,only PS
chr2,229958216,229959173,HO15114_PS,1,only PS
chr2,230847573,230848386,"HO15119_PS,HO22003_XX",2,"only XX, only PS"
chr2,230885517,230887162,HO15124_PS,1,only PS
chr2,231047231,231048103,HO15127_PS,1,only PS
chr2,231270050,231271205,HO15132_PS,1,only PS
chr2,231388113,231388983,HO15133_PS,1,only PS
chr2,231393087,231393799,HO15134_PS,1,only PS
chr2,231677472,231677973,"HO15147_PS,HO22039_XX",2,"only XX, only PS"
chr2,232021837,232023661,HO15158_PS,1,only PS
chr2,232681258,232682000,HO15166_PS,1,only PS
chr2,232900751,232902312,HO15170_PS,1,only PS
chr2,233409356,233410698,HO15175_PS,1,only PS
chr2,233413193,233414497,"HO15176_PS,HO22080_XX",2,"only XX, only PS"
chr2,233443523,233444398,HO15177_PS,1,only PS
chr2,234861822,234863850,HO15184_PS,1,only PS
chr2,234976485,234977583,HO15187_PS,1,only PS
chr2,235020100,235021175,HO15192_PS,1,only PS
chr2,237497389,237498812,"HO15205_PS,HO22148_XX",2,"only XX, only PS"
chr2,237615419,237617670,HO15209_PS,1,only PS
chr2,238166230,238167127,HO15216_PS,1,only PS
chr2,238290120,238290461,HO15225_PS,1,only PS
chr2,238299513,238301046,HO15226_PS,1,only PS
chr2,239195225,239196231,HO15231_PS,1,only PS
chr2,239222787,239224505,"HO15232_PS,HO22195_XX",2,"only XX, only PS"
chr2,239225328,239226501,"HO15233_PS,HO22196_XX",2,"only XX, only PS"
chr2,239301824,239302626,HO15235_PS,1,only PS
chr2,240051162,240052121,HO15239_PS,1,only PS
chr2,240212667,240215360,"HO15242_PS,HO22217_XX",2,"only XX, only PS"
chr2,240603894,240604797,HO15259_PS,1,only PS
chr2,240761341,240762513,"HO15260_PS,HO22243_XX",2,"only XX, only PS"
chr2,241228828,241229580,HO15273_PS,1,only PS
chr2,241289096,241290127,HO15275_PS,1,only PS
chr2,241410437,241411428,HO15279_PS,1,only PS
chr2,241577249,241578198,HO15283_PS,1,only PS
chr2,241895724,241896507,HO15291_PS,1,only PS
chr2,241905888,241907115,"HO15293_PS,HO22296_XX",2,"only XX, only PS"
chr20,773737,776321,"HO15316_PS,HO22333_XX",2,"only XX, only PS"
chr20,965051,966532,"HO15320_PS,HO22339_XX",2,"only XX, only PS"
chr20,1469876,1470457,HO15328_PS,1,only PS
chr20,1810862,1812062,HO15331_PS,1,only PS
chr20,1827646,1828515,HO15332_PS,1,only PS
chr20,1830086,1830674,HO15333_PS,1,only PS
chr20,2255505,2257569,HO15341_PS,1,only PS
chr20,2678828,2679756,HO15347_PS,1,only PS
chr20,3380311,3381181,HO15360_PS,1,only PS
chr20,3676603,3677146,"HO15363_PS,HO22391_XX",2,"only XX, only PS"
chr20,3749156,3750388,"HO15365_PS,HO22397_XX",2,"only XX, only PS"
chr20,3818216,3818828,"HO15372_PS,HO22406_XX",2,"only XX, only PS"
chr20,3824410,3825642,HO15374_PS,1,only PS
chr20,3908383,3909210,HO15377_PS,1,only PS
chr20,4108259,4109099,"HO15380_PS,HO22414_XX",2,"only XX, only PS"
chr20,4167537,4168543,HO15382_PS,1,only PS
chr20,4592057,4593099,"HO15386_PS,HO22421_XX",2,"only XX, only PS"
chr20,4610503,4611547,HO15388_PS,1,only PS
chr20,4613102,4614684,"HO15389_PS,HO22423_XX",2,"only XX, only PS"
chr20,4726371,4727372,"HO15392_PS,HO22426_XX",2,"only XX, only PS"
chr20,4736530,4737709,HO15394_PS,1,only PS
chr20,4936295,4938064,"HO15397_PS,HO22430_XX",2,"only XX, only PS"
chr20,5170361,5172178,"HO15403_PS,HO22437_XX",2,"only XX, only PS"
chr20,5222691,5223284,HO15404_PS,1,only PS
chr20,5835144,5836624,"HO15408_PS,HO22449_XX",2,"only XX, only PS"
chr20,7935803,7936971,"HO15416_PS,HO22465_XX",2,"only XX, only PS"
chr20,7994193,7994797,HO15417_PS,1,only PS
chr20,7999678,8000638,HO15418_PS,1,only PS
chr20,10171701,10172927,"HO15427_PS,HO22479_XX",2,"only XX, only PS"
chr20,10664206,10665649,HO15430_PS,1,only PS
chr20,11229480,11230294,HO15433_PS,1,only PS
chr20,11844611,11845804,HO15434_PS,1,only PS
chr20,13936580,13937754,HO15440_PS,1,only PS
chr20,17645937,17647220,"HO15452_PS,HO22529_XX",2,"only XX, only PS"
chr20,17710292,17712564,HO15454_PS,1,only PS
chr20,17855930,17856560,HO15456_PS,1,only PS
chr20,17882128,17882972,HO15460_PS,1,only PS
chr20,18415953,18417225,HO15466_PS,1,only PS
chr20,19942680,19943529,HO15477_PS,1,only PS
chr20,20021651,20022325,HO15480_PS,1,only PS
chr20,21191416,21193205,HO15485_PS,1,only PS
chr20,21235485,21236355,HO15486_PS,1,only PS
chr20,22411311,22412124,HO15490_PS,1,only PS
chr20,22502542,22504007,HO15491_PS,1,only PS
chr20,22533557,22534589,HO15492_PS,1,only PS
chr20,22795325,22796946,HO15494_PS,1,only PS
chr20,23359008,23359633,HO15498_PS,1,only PS
chr20,23400872,23401627,HO15500_PS,1,only PS
chr20,23606256,23606900,HO15502_PS,1,only PS
chr20,25052996,25053831,"HO15509_PS,HO22608_XX",2,"only XX, only PS"
chr20,25318415,25319712,HO15515_PS,1,only PS
chr20,25533838,25534613,"HO15518_PS,HO22621_XX",2,"only XX, only PS"
chr20,25538903,25540661,HO15519_PS,1,only PS
chr20,25861317,25862080,"HO15525_PS,HO22628_XX",2,"only XX, only PS"
chr20,25867867,25868753,"HO15528_PS,HO22631_XX",2,"only XX, only PS"
chr20,25986666,25987803,"HO15529_PS,HO22632_XX",2,"only XX, only PS"
chr20,31445975,31446843,HO15534_PS,1,only PS
chr20,31711845,31713671,"HO15543_PS,HO22655_XX",2,"only XX, only PS"
chr20,31811809,31812862,"HO15546_PS,HO22658_XX",2,"only XX, only PS"
chr20,31833240,31834628,HO15548_PS,1,only PS
chr20,31865559,31865952,HO15550_PS,1,only PS
chr20,32091539,32092342,"HO15559_PS,HO22672_XX",2,"only XX, only PS"
chr20,32538069,32539571,HO15575_PS,1,only PS
chr20,32631655,32632699,HO15580_PS,1,only PS
chr20,32642067,32642924,HO15582_PS,1,only PS
chr20,32672355,32674727,"HO15584_PS,HO22704_XX",2,"only XX, only PS"
chr20,32791938,32792768,HO15587_PS,1,only PS
chr20,32980124,32980864,HO15590_PS,1,only PS
chr20,33095624,33096342,"HO15591_PS,HO22712_XX",2,"only XX, only PS"
chr20,33309695,33310881,HO15592_PS,1,only PS
chr20,33418737,33419950,"HO15594_PS,HO22715_XX",2,"only XX, only PS"
chr20,33456981,33457531,HO15597_PS,1,only PS
chr20,33465241,33466075,HO15598_PS,1,only PS
chr20,33833267,33834053,HO15607_PS,1,only PS
chr20,33909320,33910427,HO15609_PS,1,only PS
chr20,34127691,34129978,HO15615_PS,1,only PS
chr20,34189956,34191128,"HO15616_PS,HO22735_XX",2,"only XX, only PS"
chr20,34252021,34253154,HO15618_PS,1,only PS
chr20,35207887,35208745,"HO15642_PS,HO22767_XX",2,"only XX, only PS"
chr20,35303426,35304587,"HO15647_PS,HO22774_XX",2,"only XX, only PS"
chr20,35362834,35363861,"HO15648_PS,HO22775_XX",2,"only XX, only PS"
chr20,35446632,35447524,"HO15651_PS,HO22778_XX",2,"only XX, only PS"
chr20,35863642,35864582,HO15661_PS,1,only PS
chr20,36150681,36151244,HO15668_PS,1,only PS
chr20,36435763,36436610,"HO15671_PS,HO22804_XX",2,"only XX, only PS"
chr20,36497198,36498338,HO15676_PS,1,only PS
chr20,36623823,36625290,"HO15683_PS,HO22819_XX",2,"only XX, only PS"
chr20,36832960,36833961,HO15688_PS,1,only PS
chr20,36856108,36856974,HO15690_PS,1,only PS
chr20,36859143,36859675,HO15691_PS,1,only PS
chr20,36865732,36866470,HO15695_PS,1,only PS
chr20,37309592,37310792,"HO15702_PS,HO22839_XX",2,"only XX, only PS"
chr20,37314047,37316752,"HO15703_PS,HO22840_XX",2,"only XX, only PS"
chr20,37534120,37534878,HO15708_PS,1,only PS
chr20,37992540,37993645,HO15712_PS,1,only PS
chr20,38258891,38261078,"HO15714_PS,HO22866_XX",2,"only XX, only PS"
chr20,38286456,38288114,HO15715_PS,1,only PS
chr20,40990293,40991236,"HO15727_PS,HO22891_XX",2,"only XX, only PS"
chr20,41172163,41173549,HO15730_PS,1,only PS
chr20,41392793,41394464,HO15735_PS,1,only PS
chr20,41643180,41644059,HO15739_PS,1,only PS
chr20,43536495,43537228,HO15744_PS,1,only PS
chr20,43690565,43691688,HO15748_PS,1,only PS
chr20,43899179,43900954,"HO15749_PS,HO22914_XX",2,"only XX, only PS"
chr20,43903716,43904782,HO15750_PS,1,only PS
chr20,44219187,44220078,HO15753_PS,1,only PS
